ID,PartySubTypeID,DistinctPartyRef,PartyTypeID,PartyType
9538,4,9538,1,Individual
9539,3,9539,2,Entity
9540,3,9540,2,Entity
9541,3,9541,2,Entity
9542,3,9542,2,Entity
9543,3,9543,2,Entity
9544,3,9544,2,Entity
9545,3,9545,2,Entity
9546,3,9546,2,Entity
9547,3,9547,2,Entity
9548,3,9548,2,Entity
9549,3,9549,2,Entity
9550,3,9550,2,Entity
9551,3,9551,2,Entity
9552,3,9552,2,Entity
9553,3,9553,2,Entity
9554,3,9554,2,Entity
9559,4,9559,1,Individual
9562,4,9562,1,Individual
9563,4,9563,1,Individual
9564,4,9564,1,Individual
9566,4,9566,1,Individual
9567,4,9567,1,Individual
9568,4,9568,1,Individual
9570,3,9570,2,Entity
9571,3,9571,2,Entity
9572,3,9572,2,Entity
9583,4,9583,1,Individual
9584,4,9584,1,Individual
9585,4,9585,1,Individual
9586,4,9586,1,Individual
9587,4,9587,1,Individual
9588,4,9588,1,Individual
9589,4,9589,1,Individual
9591,4,9591,1,Individual
9593,4,9593,1,Individual
9595,4,9595,1,Individual
9596,4,9596,1,Individual
9597,4,9597,1,Individual
9598,4,9598,1,Individual
9599,4,9599,1,Individual
9600,3,9600,2,Entity
9601,3,9601,2,Entity
9602,3,9602,2,Entity
9603,3,9603,2,Entity
9608,4,9608,1,Individual
9609,3,9609,2,Entity
9610,3,9610,2,Entity
9611,3,9611,2,Entity
9613,4,9613,1,Individual
9614,4,9614,1,Individual
9615,4,9615,1,Individual
9616,4,9616,1,Individual
9617,4,9617,1,Individual
9618,3,9618,2,Entity
9619,4,9619,1,Individual
9620,4,9620,1,Individual
9621,4,9621,1,Individual
9647,4,9647,1,Individual
9659,4,9659,1,Individual
9749,3,9749,2,Entity
9750,3,9750,2,Entity
9753,3,9753,2,Entity
9754,4,9754,1,Individual
9756,3,9756,2,Entity
9757,4,9757,1,Individual
9758,4,9758,1,Individual
9759,3,9759,2,Entity
9760,4,9760,1,Individual
9761,4,9761,1,Individual
9762,4,9762,1,Individual
9763,3,9763,2,Entity
9764,3,9764,2,Entity
9766,4,9766,1,Individual
9768,4,9768,1,Individual
9769,4,9769,1,Individual
9770,4,9770,1,Individual
9771,4,9771,1,Individual
9797,4,9797,1,Individual
9898,4,9898,1,Individual
9932,4,9932,1,Individual
9935,4,9935,1,Individual
9936,3,9936,2,Entity
9941,4,9941,1,Individual
9947,3,9947,2,Entity
9948,3,9948,2,Entity
9949,3,9949,2,Entity
9964,3,9964,2,Entity
9965,3,9965,2,Entity
9966,4,9966,1,Individual
9971,3,9971,2,Entity
9972,3,9972,2,Entity
9973,3,9973,2,Entity
9974,3,9974,2,Entity
9975,3,9975,2,Entity
9976,4,9976,1,Individual
9978,4,9978,1,Individual
9979,4,9979,1,Individual
9982,4,9982,1,Individual
9983,4,9983,1,Individual
9990,4,9990,1,Individual
9991,4,9991,1,Individual
9992,4,9992,1,Individual
9993,4,9993,1,Individual
9994,4,9994,1,Individual
9995,4,9995,1,Individual
9996,4,9996,1,Individual
9999,4,9999,1,Individual
10000,4,10000,1,Individual
10001,3,10001,2,Entity
10002,3,10002,2,Entity
10003,3,10003,2,Entity
10004,3,10004,2,Entity
10005,3,10005,2,Entity
10007,4,10007,1,Individual
10009,4,10009,1,Individual
10010,4,10010,1,Individual
10011,4,10011,1,Individual
10012,3,10012,2,Entity
10030,4,10030,1,Individual
10033,4,10033,1,Individual
10034,4,10034,1,Individual
10035,4,10035,1,Individual
10036,4,10036,1,Individual
10042,4,10042,1,Individual
10043,4,10043,1,Individual
10044,4,10044,1,Individual
10045,4,10045,1,Individual
10046,3,10046,2,Entity
10047,4,10047,1,Individual
10048,4,10048,1,Individual
10049,4,10049,1,Individual
10050,4,10050,1,Individual
10051,4,10051,1,Individual
10052,3,10052,2,Entity
10053,3,10053,2,Entity
10114,4,10114,1,Individual
10116,3,10116,2,Entity
10117,3,10117,2,Entity
10118,3,10118,2,Entity
10119,4,10119,1,Individual
10122,3,10122,2,Entity
10128,3,10128,2,Entity
10129,3,10129,2,Entity
10130,3,10130,2,Entity
10131,4,10131,1,Individual
10132,4,10132,1,Individual
10133,3,10133,2,Entity
10136,4,10136,1,Individual
10137,4,10137,1,Individual
10138,4,10138,1,Individual
10139,4,10139,1,Individual
10140,4,10140,1,Individual
10142,4,10142,1,Individual
10143,3,10143,2,Entity
10144,3,10144,2,Entity
10145,3,10145,2,Entity
10146,3,10146,2,Entity
10148,4,10148,1,Individual
10153,3,10153,2,Entity
10154,4,10154,1,Individual
10155,4,10155,1,Individual
10226,3,10226,2,Entity
10234,3,10234,2,Entity
10271,4,10271,1,Individual
10278,4,10278,1,Individual
10313,4,10313,1,Individual
10325,4,10325,1,Individual
10327,4,10327,1,Individual
10329,4,10329,1,Individual
10330,4,10330,1,Individual
10351,4,10351,1,Individual
10352,4,10352,1,Individual
10353,4,10353,1,Individual
10354,4,10354,1,Individual
10355,4,10355,1,Individual
10356,4,10356,1,Individual
10357,4,10357,1,Individual
10358,4,10358,1,Individual
10359,4,10359,1,Individual
10360,4,10360,1,Individual
10361,3,10361,2,Entity
10363,3,10363,2,Entity
10364,3,10364,2,Entity
10365,3,10365,2,Entity
10366,3,10366,2,Entity
10368,3,10368,2,Entity
10369,3,10369,2,Entity
10371,3,10371,2,Entity
10373,4,10373,1,Individual
10374,4,10374,1,Individual
10375,4,10375,1,Individual
10376,4,10376,1,Individual
10377,4,10377,1,Individual
10378,4,10378,1,Individual
10380,4,10380,1,Individual
10381,4,10381,1,Individual
10382,4,10382,1,Individual
10383,4,10383,1,Individual
10384,4,10384,1,Individual
10385,4,10385,1,Individual
10386,3,10386,2,Entity
10388,3,10388,2,Entity
10389,3,10389,2,Entity
10391,3,10391,2,Entity
10392,3,10392,2,Entity
10405,4,10405,1,Individual
10408,3,10408,2,Entity
10409,4,10409,1,Individual
10410,3,10410,2,Entity
10411,3,10411,2,Entity
10412,3,10412,2,Entity
10413,3,10413,2,Entity
10414,4,10414,1,Individual
10415,4,10415,1,Individual
10416,3,10416,2,Entity
10420,4,10420,1,Individual
10421,4,10421,1,Individual
10422,4,10422,1,Individual
10423,4,10423,1,Individual
10424,4,10424,1,Individual
10425,4,10425,1,Individual
10432,4,10432,1,Individual
10434,4,10434,1,Individual
10435,4,10435,1,Individual
10440,3,10440,2,Entity
10441,3,10441,2,Entity
10442,3,10442,2,Entity
10443,3,10443,2,Entity
10444,3,10444,2,Entity
10445,3,10445,2,Entity
10447,3,10447,2,Entity
10448,3,10448,2,Entity
10450,3,10450,2,Entity
10451,3,10451,2,Entity
10452,3,10452,2,Entity
10454,3,10454,2,Entity
10456,3,10456,2,Entity
10460,3,10460,2,Entity
10463,3,10463,2,Entity
10465,3,10465,2,Entity
10468,4,10468,1,Individual
10469,4,10469,1,Individual
10473,3,10473,2,Entity
10475,4,10475,1,Individual
10476,4,10476,1,Individual
10477,4,10477,1,Individual
10479,4,10479,1,Individual
10480,4,10480,1,Individual
10481,4,10481,1,Individual
10483,4,10483,1,Individual
10485,4,10485,1,Individual
10486,3,10486,2,Entity
10488,3,10488,2,Entity
10489,3,10489,2,Entity
10490,3,10490,2,Entity
10491,3,10491,2,Entity
10492,3,10492,2,Entity
10493,3,10493,2,Entity
10494,3,10494,2,Entity
10495,3,10495,2,Entity
10496,3,10496,2,Entity
10501,4,10501,1,Individual
10503,4,10503,1,Individual
10507,3,10507,2,Entity
10508,3,10508,2,Entity
10509,3,10509,2,Entity
10510,3,10510,2,Entity
10511,3,10511,2,Entity
10566,4,10566,1,Individual
10568,4,10568,1,Individual
10569,4,10569,1,Individual
10570,4,10570,1,Individual
10574,3,10574,2,Entity
10575,3,10575,2,Entity
10581,4,10581,1,Individual
10582,4,10582,1,Individual
10583,4,10583,1,Individual
10584,4,10584,1,Individual
10587,4,10587,1,Individual
10588,4,10588,1,Individual
10589,4,10589,1,Individual
10590,4,10590,1,Individual
10591,4,10591,1,Individual
10592,4,10592,1,Individual
10593,4,10593,1,Individual
10594,4,10594,1,Individual
10595,4,10595,1,Individual
10596,3,10596,2,Entity
10597,3,10597,2,Entity
10598,3,10598,2,Entity
10599,3,10599,2,Entity
10600,3,10600,2,Entity
10601,3,10601,2,Entity
10602,3,10602,2,Entity
10603,3,10603,2,Entity
10604,3,10604,2,Entity
10605,3,10605,2,Entity
10606,3,10606,2,Entity
10607,3,10607,2,Entity
10608,3,10608,2,Entity
10609,4,10609,1,Individual
10612,4,10612,1,Individual
10614,4,10614,1,Individual
10615,4,10615,1,Individual
10616,4,10616,1,Individual
10617,4,10617,1,Individual
10618,4,10618,1,Individual
10619,4,10619,1,Individual
10620,4,10620,1,Individual
10621,4,10621,1,Individual
10622,4,10622,1,Individual
10626,4,10626,1,Individual
10627,4,10627,1,Individual
10628,4,10628,1,Individual
10629,4,10629,1,Individual
10630,4,10630,1,Individual
10634,4,10634,1,Individual
10636,4,10636,1,Individual
10637,3,10637,2,Entity
10638,3,10638,2,Entity
10639,3,10639,2,Entity
10640,3,10640,2,Entity
10641,3,10641,2,Entity
10642,3,10642,2,Entity
10643,3,10643,2,Entity
10645,3,10645,2,Entity
10646,3,10646,2,Entity
10647,3,10647,2,Entity
10648,3,10648,2,Entity
10649,3,10649,2,Entity
10650,3,10650,2,Entity
10651,3,10651,2,Entity
10652,3,10652,2,Entity
10653,3,10653,2,Entity
10654,3,10654,2,Entity
10655,3,10655,2,Entity
10656,4,10656,1,Individual
10657,4,10657,1,Individual
10658,3,10658,2,Entity
10659,4,10659,1,Individual
10665,3,10665,2,Entity
10689,4,10689,1,Individual
10690,4,10690,1,Individual
10691,4,10691,1,Individual
10692,4,10692,1,Individual
10725,4,10725,1,Individual
10726,4,10726,1,Individual
10727,4,10727,1,Individual
10728,4,10728,1,Individual
10729,4,10729,1,Individual
10742,3,10742,2,Entity
10743,4,10743,1,Individual
10755,3,10755,2,Entity
10756,3,10756,2,Entity
10761,3,10761,2,Entity
10762,3,10762,2,Entity
10788,3,10788,2,Entity
10789,3,10789,2,Entity
10790,3,10790,2,Entity
10793,3,10793,2,Entity
10795,3,10795,2,Entity
10796,3,10796,2,Entity
10797,3,10797,2,Entity
10848,4,10848,1,Individual
10849,4,10849,1,Individual
10850,4,10850,1,Individual
10851,4,10851,1,Individual
10852,4,10852,1,Individual
10853,4,10853,1,Individual
10854,4,10854,1,Individual
10856,4,10856,1,Individual
10857,4,10857,1,Individual
10858,3,10858,2,Entity
10860,4,10860,1,Individual
10861,4,10861,1,Individual
10862,3,10862,2,Entity
10863,3,10863,2,Entity
10887,3,10887,2,Entity
10890,3,10890,2,Entity
10891,4,10891,1,Individual
10892,4,10892,1,Individual
10893,3,10893,2,Entity
10894,3,10894,2,Entity
10895,4,10895,1,Individual
10896,4,10896,1,Individual
10897,4,10897,1,Individual
10898,4,10898,1,Individual
10899,4,10899,1,Individual
10900,3,10900,2,Entity
10901,4,10901,1,Individual
10902,3,10902,2,Entity
10903,4,10903,1,Individual
10923,3,10923,2,Entity
10927,3,10927,2,Entity
10928,3,10928,2,Entity
10929,4,10929,1,Individual
10930,4,10930,1,Individual
10931,4,10931,1,Individual
10932,3,10932,2,Entity
10933,3,10933,2,Entity
10934,4,10934,1,Individual
10935,4,10935,1,Individual
10936,4,10936,1,Individual
10937,4,10937,1,Individual
10975,3,10975,2,Entity
10982,4,10982,1,Individual
10983,4,10983,1,Individual
10984,4,10984,1,Individual
10985,4,10985,1,Individual
10986,4,10986,1,Individual
10987,4,10987,1,Individual
10988,4,10988,1,Individual
10989,4,10989,1,Individual
10990,4,10990,1,Individual
10991,4,10991,1,Individual
10992,4,10992,1,Individual
10993,4,10993,1,Individual
10994,4,10994,1,Individual
10995,4,10995,1,Individual
10996,3,10996,2,Entity
10997,3,10997,2,Entity
10998,3,10998,2,Entity
10999,3,10999,2,Entity
11000,3,11000,2,Entity
11001,3,11001,2,Entity
11002,3,11002,2,Entity
11003,3,11003,2,Entity
11004,3,11004,2,Entity
11005,3,11005,2,Entity
11006,3,11006,2,Entity
11007,3,11007,2,Entity
11008,3,11008,2,Entity
11009,3,11009,2,Entity
11018,4,11018,1,Individual
11021,4,11021,1,Individual
11165,4,11165,1,Individual
11166,3,11166,2,Entity
11167,3,11167,2,Entity
11168,3,11168,2,Entity
11169,4,11169,1,Individual
11170,4,11170,1,Individual
11173,4,11173,1,Individual
11174,4,11174,1,Individual
11177,4,11177,1,Individual
11181,3,11181,2,Entity
11183,3,11183,2,Entity
11184,3,11184,2,Entity
11185,4,11185,1,Individual
11186,4,11186,1,Individual
11195,3,11195,2,Entity
11198,3,11198,2,Entity
11222,4,11222,1,Individual
11223,4,11223,1,Individual
11224,3,11224,2,Entity
11225,3,11225,2,Entity
11231,4,11231,1,Individual
11236,4,11236,1,Individual
11237,4,11237,1,Individual
11238,4,11238,1,Individual
11239,4,11239,1,Individual
11240,4,11240,1,Individual
11244,3,11244,2,Entity
11245,3,11245,2,Entity
11246,3,11246,2,Entity
11256,3,11256,2,Entity
11268,4,11268,1,Individual
11269,4,11269,1,Individual
11270,4,11270,1,Individual
11271,4,11271,1,Individual
11272,4,11272,1,Individual
11273,4,11273,1,Individual
11274,4,11274,1,Individual
11275,4,11275,1,Individual
11276,4,11276,1,Individual
11277,4,11277,1,Individual
11278,4,11278,1,Individual
11279,4,11279,1,Individual
11280,4,11280,1,Individual
11281,4,11281,1,Individual
11282,4,11282,1,Individual
11283,4,11283,1,Individual
11284,4,11284,1,Individual
11285,4,11285,1,Individual
11286,4,11286,1,Individual
11287,4,11287,1,Individual
11288,4,11288,1,Individual
11289,4,11289,1,Individual
11290,4,11290,1,Individual
11291,4,11291,1,Individual
11292,4,11292,1,Individual
11293,4,11293,1,Individual
11294,3,11294,2,Entity
11295,3,11295,2,Entity
11296,3,11296,2,Entity
11297,3,11297,2,Entity
11298,3,11298,2,Entity
11299,3,11299,2,Entity
11300,3,11300,2,Entity
11301,3,11301,2,Entity
11302,3,11302,2,Entity
11303,3,11303,2,Entity
11304,3,11304,2,Entity
11305,3,11305,2,Entity
11306,3,11306,2,Entity
11307,3,11307,2,Entity
11308,3,11308,2,Entity
11309,3,11309,2,Entity
11310,3,11310,2,Entity
11311,4,11311,1,Individual
11312,4,11312,1,Individual
11313,4,11313,1,Individual
11314,3,11314,2,Entity
11315,4,11315,1,Individual
11317,3,11317,2,Entity
11318,3,11318,2,Entity
11319,3,11319,2,Entity
11320,4,11320,1,Individual
11322,4,11322,1,Individual
11346,3,11346,2,Entity
11347,3,11347,2,Entity
11351,3,11351,2,Entity
11353,4,11353,1,Individual
11355,4,11355,1,Individual
11357,4,11357,1,Individual
11358,4,11358,1,Individual
11360,4,11360,1,Individual
11361,4,11361,1,Individual
11362,4,11362,1,Individual
11363,4,11363,1,Individual
11364,4,11364,1,Individual
11365,4,11365,1,Individual
11366,4,11366,1,Individual
11373,4,11373,1,Individual
11375,4,11375,1,Individual
11376,4,11376,1,Individual
11377,4,11377,1,Individual
11378,4,11378,1,Individual
11379,4,11379,1,Individual
11380,4,11380,1,Individual
11387,4,11387,1,Individual
11388,4,11388,1,Individual
11389,4,11389,1,Individual
11390,4,11390,1,Individual
11391,4,11391,1,Individual
11392,4,11392,1,Individual
11396,4,11396,1,Individual
11399,4,11399,1,Individual
11401,3,11401,2,Entity
11402,3,11402,2,Entity
11403,3,11403,2,Entity
11404,3,11404,2,Entity
11405,3,11405,2,Entity
11406,3,11406,2,Entity
11407,3,11407,2,Entity
11408,3,11408,2,Entity
11409,3,11409,2,Entity
11410,3,11410,2,Entity
11411,3,11411,2,Entity
11412,3,11412,2,Entity
11413,3,11413,2,Entity
11414,3,11414,2,Entity
11415,3,11415,2,Entity
11416,3,11416,2,Entity
11417,3,11417,2,Entity
11418,3,11418,2,Entity
11419,3,11419,2,Entity
11420,3,11420,2,Entity
11421,3,11421,2,Entity
11422,3,11422,2,Entity
11423,3,11423,2,Entity
11424,3,11424,2,Entity
11438,3,11438,2,Entity
11439,3,11439,2,Entity
11440,3,11440,2,Entity
11441,3,11441,2,Entity
11442,3,11442,2,Entity
11443,3,11443,2,Entity
11444,3,11444,2,Entity
11445,3,11445,2,Entity
11446,3,11446,2,Entity
11447,4,11447,1,Individual
11459,4,11459,1,Individual
11460,4,11460,1,Individual
11461,4,11461,1,Individual
11462,3,11462,2,Entity
11463,4,11463,1,Individual
11464,4,11464,1,Individual
11466,4,11466,1,Individual
11467,4,11467,1,Individual
11468,4,11468,1,Individual
11469,4,11469,1,Individual
11470,4,11470,1,Individual
11471,4,11471,1,Individual
11472,4,11472,1,Individual
11473,4,11473,1,Individual
11474,4,11474,1,Individual
11476,4,11476,1,Individual
11477,3,11477,2,Entity
11478,3,11478,2,Entity
11479,3,11479,2,Entity
11480,3,11480,2,Entity
11481,3,11481,2,Entity
11482,3,11482,2,Entity
11483,3,11483,2,Entity
11484,3,11484,2,Entity
11485,3,11485,2,Entity
11486,3,11486,2,Entity
11487,3,11487,2,Entity
11488,3,11488,2,Entity
11489,3,11489,2,Entity
11490,3,11490,2,Entity
11492,4,11492,1,Individual
11493,4,11493,1,Individual
11494,4,11494,1,Individual
11495,4,11495,1,Individual
11496,3,11496,2,Entity
11499,4,11499,1,Individual
11500,4,11500,1,Individual
11501,4,11501,1,Individual
11502,3,11502,2,Entity
11528,4,11528,1,Individual
11529,4,11529,1,Individual
11530,4,11530,1,Individual
11531,4,11531,1,Individual
11532,3,11532,2,Entity
11533,3,11533,2,Entity
11536,4,11536,1,Individual
11537,4,11537,1,Individual
11538,4,11538,1,Individual
11539,4,11539,1,Individual
11540,4,11540,1,Individual
11541,4,11541,1,Individual
11542,4,11542,1,Individual
11543,4,11543,1,Individual
11545,4,11545,1,Individual
11546,4,11546,1,Individual
11547,4,11547,1,Individual
11548,4,11548,1,Individual
11550,4,11550,1,Individual
11551,4,11551,1,Individual
11552,4,11552,1,Individual
11554,4,11554,1,Individual
11555,3,11555,2,Entity
11556,3,11556,2,Entity
11557,3,11557,2,Entity
11558,3,11558,2,Entity
11560,3,11560,2,Entity
11581,3,11581,2,Entity
11588,3,11588,2,Entity
11589,3,11589,2,Entity
11598,3,11598,2,Entity
11599,3,11599,2,Entity
11600,4,11600,1,Individual
11601,4,11601,1,Individual
11602,4,11602,1,Individual
11607,3,11607,2,Entity
11608,3,11608,2,Entity
11609,3,11609,2,Entity
11610,3,11610,2,Entity
11611,3,11611,2,Entity
11612,3,11612,2,Entity
11613,3,11613,2,Entity
11614,3,11614,2,Entity
11615,3,11615,2,Entity
11616,3,11616,2,Entity
11618,3,11618,2,Entity
11619,3,11619,2,Entity
11620,3,11620,2,Entity
11621,3,11621,2,Entity
11622,3,11622,2,Entity
11623,3,11623,2,Entity
11625,3,11625,2,Entity
11626,3,11626,2,Entity
11627,3,11627,2,Entity
11628,3,11628,2,Entity
11629,3,11629,2,Entity
11630,3,11630,2,Entity
11631,3,11631,2,Entity
11632,3,11632,2,Entity
11633,3,11633,2,Entity
11634,3,11634,2,Entity
11635,3,11635,2,Entity
11636,3,11636,2,Entity
11637,3,11637,2,Entity
11638,3,11638,2,Entity
11639,3,11639,2,Entity
11640,3,11640,2,Entity
11641,3,11641,2,Entity
11642,3,11642,2,Entity
11643,3,11643,2,Entity
11644,3,11644,2,Entity
11645,3,11645,2,Entity
11646,4,11646,1,Individual
11647,3,11647,2,Entity
11648,4,11648,1,Individual
11654,4,11654,1,Individual
11695,3,11695,2,Entity
11699,4,11699,1,Individual
11700,4,11700,1,Individual
11701,3,11701,2,Entity
11702,3,11702,2,Entity
11705,4,11705,1,Individual
11717,4,11717,1,Individual
11722,4,11722,1,Individual
11723,4,11723,1,Individual
11724,4,11724,1,Individual
11725,4,11725,1,Individual
11726,4,11726,1,Individual
11728,3,11728,2,Entity
11730,3,11730,2,Entity
11737,4,11737,1,Individual
11738,4,11738,1,Individual
11740,4,11740,1,Individual
11741,4,11741,1,Individual
11743,4,11743,1,Individual
11744,4,11744,1,Individual
11745,4,11745,1,Individual
11746,4,11746,1,Individual
11747,4,11747,1,Individual
11748,4,11748,1,Individual
11749,3,11749,2,Entity
11750,3,11750,2,Entity
11752,4,11752,1,Individual
11753,4,11753,1,Individual
11755,4,11755,1,Individual
11760,4,11760,1,Individual
11767,4,11767,1,Individual
11768,4,11768,1,Individual
11771,3,11771,2,Entity
11772,3,11772,2,Entity
11773,3,11773,2,Entity
11774,3,11774,2,Entity
11783,3,11783,2,Entity
11784,3,11784,2,Entity
11786,4,11786,1,Individual
11789,3,11789,2,Entity
11790,3,11790,2,Entity
11791,3,11791,2,Entity
11792,3,11792,2,Entity
11793,4,11793,1,Individual
11794,3,11794,2,Entity
11795,3,11795,2,Entity
11796,3,11796,2,Entity
11798,4,11798,1,Individual
11799,4,11799,1,Individual
11800,4,11800,1,Individual
11801,4,11801,1,Individual
11802,4,11802,1,Individual
11803,4,11803,1,Individual
11804,4,11804,1,Individual
11805,3,11805,2,Entity
11806,4,11806,1,Individual
11807,4,11807,1,Individual
11808,4,11808,1,Individual
11810,4,11810,1,Individual
11811,4,11811,1,Individual
11812,4,11812,1,Individual
11813,4,11813,1,Individual
11814,4,11814,1,Individual
11816,4,11816,1,Individual
11825,4,11825,1,Individual
11826,4,11826,1,Individual
11830,4,11830,1,Individual
11831,4,11831,1,Individual
11833,4,11833,1,Individual
11834,4,11834,1,Individual
11835,4,11835,1,Individual
11836,4,11836,1,Individual
11838,3,11838,2,Entity
11839,3,11839,2,Entity
11840,3,11840,2,Entity
11841,3,11841,2,Entity
11842,3,11842,2,Entity
11843,3,11843,2,Entity
11845,3,11845,2,Entity
11849,3,11849,2,Entity
11851,3,11851,2,Entity
11853,3,11853,2,Entity
11854,3,11854,2,Entity
11855,3,11855,2,Entity
11856,3,11856,2,Entity
11857,3,11857,2,Entity
11858,3,11858,2,Entity
11859,3,11859,2,Entity
11860,3,11860,2,Entity
11862,3,11862,2,Entity
11865,3,11865,2,Entity
11866,3,11866,2,Entity
11867,3,11867,2,Entity
11868,3,11868,2,Entity
11869,3,11869,2,Entity
11870,3,11870,2,Entity
11873,3,11873,2,Entity
11875,3,11875,2,Entity
11877,3,11877,2,Entity
11878,3,11878,2,Entity
11879,3,11879,2,Entity
11880,3,11880,2,Entity
11882,3,11882,2,Entity
11884,4,11884,1,Individual
11890,4,11890,1,Individual
11892,4,11892,1,Individual
11893,4,11893,1,Individual
11895,4,11895,1,Individual
11896,4,11896,1,Individual
11898,4,11898,1,Individual
11899,4,11899,1,Individual
11900,4,11900,1,Individual
11902,4,11902,1,Individual
11903,3,11903,2,Entity
11904,3,11904,2,Entity
11905,3,11905,2,Entity
11909,3,11909,2,Entity
11910,3,11910,2,Entity
11911,3,11911,2,Entity
11913,3,11913,2,Entity
11914,4,11914,1,Individual
11915,4,11915,1,Individual
11916,4,11916,1,Individual
11917,4,11917,1,Individual
11918,4,11918,1,Individual
11919,4,11919,1,Individual
11920,4,11920,1,Individual
11921,4,11921,1,Individual
11922,4,11922,1,Individual
11923,4,11923,1,Individual
11924,4,11924,1,Individual
11925,4,11925,1,Individual
11926,4,11926,1,Individual
11927,4,11927,1,Individual
11928,4,11928,1,Individual
11929,4,11929,1,Individual
11930,4,11930,1,Individual
11931,4,11931,1,Individual
11932,4,11932,1,Individual
11933,4,11933,1,Individual
11934,4,11934,1,Individual
11935,4,11935,1,Individual
11936,4,11936,1,Individual
11937,4,11937,1,Individual
11938,4,11938,1,Individual
11939,4,11939,1,Individual
11940,4,11940,1,Individual
11941,4,11941,1,Individual
11942,4,11942,1,Individual
11943,4,11943,1,Individual
11944,4,11944,1,Individual
11945,4,11945,1,Individual
11946,4,11946,1,Individual
11947,4,11947,1,Individual
11948,4,11948,1,Individual
11949,4,11949,1,Individual
11950,4,11950,1,Individual
11951,4,11951,1,Individual
11952,4,11952,1,Individual
11953,4,11953,1,Individual
11954,4,11954,1,Individual
11957,4,11957,1,Individual
