ID,FeatureTypeID,ParentRef,FeatureVersionID,ReliabilityID
155733,25,7321,205733,1
155734,25,7321,205734,1
155735,25,7321,205735,1
155736,25,7321,205736,1
155737,25,7321,205737,1
155738,25,7321,205738,1
155739,25,7321,205739,1
155740,25,7321,205740,1
155741,25,7321,205741,1
155742,25,7321,205742,1
155743,25,7321,205743,1
155744,25,7321,205744,1
155745,25,7321,205745,1
155746,25,7321,205746,1
155747,25,7321,205747,1
200189,25,7321,250189,1
155748,25,7322,205748,1
155749,25,7322,205749,1
155750,25,7322,205750,1
155751,25,7322,205751,1
155752,25,7323,205752,1
155753,25,7323,205753,1
155754,25,7323,205754,1
155755,25,7323,205755,1
155756,25,7323,205756,1
155757,25,7324,205757,1
155762,25,7325,205762,1
1516,8,7326,2847,1
1517,9,7326,2848,1
155765,25,7326,205765,1
155766,25,7326,205766,1
1520,8,7328,2851,1
1521,9,7328,2852,1
1522,10,7328,2853,1
1523,8,7328,2854,1
43342,224,7328,41061,1
200104,25,7328,250104,1
1524,9,7329,2856,1
1525,10,7329,2857,1
4278,8,7329,2855,1
8417,8,7329,2858,1
8418,9,7329,2859,1
169956,25,7329,219956,1
155771,25,7330,205771,1
155772,25,7330,205772,1
155773,25,7331,205773,1
1599,8,7471,1719,1
1600,9,7471,1720,1
156195,25,7471,206195,1
156196,25,7472,206196,1
156197,25,7473,206197,1
156198,25,7474,206198,1
156199,25,7475,206199,1
1610,8,7489,1730,1
70140,9,7489,67819,1
70141,224,7489,67820,1
70142,10,7489,67821,1
222219,25,7489,272219,1
1633,8,7513,6789,1
70121,9,7513,67800,91479
70122,10,7513,67801,91479
70123,224,7513,67802,91479
70150,8,7513,67829,1
222200,25,7513,272200,1
222223,25,7513,272223,1
307513,26,7513,407513,1
1642,8,7522,6798,1
70137,9,7522,67816,1
70138,224,7522,67817,1
70139,10,7522,67818,1
161848,25,7522,211848,1
1681,8,7574,6782,1
1682,9,7574,6783,1
156352,25,7574,206352,1
156509,25,7574,206509,1
156357,25,7576,206357,1
156361,25,7579,206361,1
156362,25,7580,206362,1
156363,25,7581,206363,1
156367,25,7583,206367,1
156368,25,7583,206368,1
156369,25,7583,206369,1
156370,25,7584,206370,1
156371,25,7584,206371,1
156372,25,7584,206372,1
156373,25,7584,206373,1
156374,25,7585,206374,1
156379,25,7589,206379,1
156380,25,7589,206380,1
156381,25,7590,206381,1
156382,25,7590,206382,1
156383,25,7590,206383,1
156384,25,7590,206384,1
156385,25,7590,206385,1
156386,25,7590,206386,1
156387,25,7590,206387,1
156394,25,7593,206394,1
156396,25,7595,206396,1
156399,25,7598,206399,1
156401,25,7600,206401,1
156402,25,7600,206402,1
156462,25,7618,206462,1
156463,25,7618,206463,1
156507,25,7631,206507,1
156519,25,7637,206519,1
156520,25,7638,206520,1
156521,25,7639,206521,1
156522,25,7639,206522,1
156523,25,7640,206523,1
156524,25,7641,206524,1
156525,25,7642,206525,1
156526,25,7643,206526,1
156527,25,7643,206527,1
156528,25,7644,206528,1
156529,25,7644,206529,1
156530,25,7645,206530,1
1725,8,7647,6758,1
1726,9,7647,6759,1
156532,25,7647,206532,1
1727,8,7648,6760,1
1728,9,7648,6761,1
156533,25,7648,206533,1
156534,25,7649,206534,1
1729,8,7650,6762,1
1730,9,7650,6763,1
156535,25,7650,206535,1
156536,25,7651,206536,1
1733,8,7653,6766,1
1734,9,7653,6767,1
156538,25,7653,206538,1
1737,8,7655,6770,1
1738,9,7655,6771,1
156540,25,7655,206540,1
1739,8,7656,1963,1
1740,9,7656,1964,1
156541,25,7656,206541,1
1741,8,7657,1965,1
1742,9,7657,1966,1
156542,25,7657,206542,1
156543,25,7658,206543,1
1743,8,7659,1967,1
1744,9,7659,1968,1
156544,25,7659,206544,1
1745,8,7660,1969,1
1746,9,7660,1970,1
156545,25,7660,206545,1
1747,8,7661,1971,1
1748,9,7661,1972,1
156546,25,7661,206546,1
1749,8,7662,1973,1
1750,9,7662,1974,1
156547,25,7662,206547,1
1752,8,7664,1976,1
156549,25,7664,206549,1
1753,8,7665,1977,1
1754,9,7665,1978,1
156550,25,7665,206550,1
1755,8,7666,1979,1
156551,25,7666,206551,1
1758,8,7668,1982,1
1759,9,7668,1983,1
156553,25,7668,206553,1
1760,8,7669,1984,1
1761,9,7669,1985,1
156554,25,7669,206554,1
1762,8,7670,1986,1
1763,9,7670,1987,1
156555,25,7670,206555,1
156556,25,7671,206556,1
1764,8,7672,1988,1
1765,9,7672,1989,1
156557,25,7672,206557,1
1766,8,7673,1990,1
1767,9,7673,1991,1
156558,25,7673,206558,1
1768,8,7674,1992,1
156559,25,7674,206559,1
1772,8,7677,1996,1
1773,9,7677,1997,1
156562,25,7677,206562,1
1774,8,7678,6280,1
1775,9,7678,6281,1
156563,25,7678,206563,1
156564,25,7679,206564,1
1776,8,7680,6282,1
1777,9,7680,6283,1
156565,25,7680,206565,1
1778,8,7681,6284,1
1779,9,7681,6285,1
156566,25,7681,206566,1
1780,8,7682,6286,1
156567,25,7682,206567,1
1781,8,7683,6287,1
1782,9,7683,6288,1
156568,25,7683,206568,1
1787,8,7686,6293,1
156571,25,7686,206571,1
1788,8,7687,6294,1
1789,9,7687,6295,1
156572,25,7687,206572,1
1790,8,7688,6296,1
1791,9,7688,6297,1
156573,25,7688,206573,1
1792,8,7689,6298,1
1793,9,7689,6299,1
156574,25,7689,206574,1
1796,8,7691,6302,1
1797,9,7691,6303,1
156576,25,7691,206576,1
1798,8,7692,6304,1
1799,9,7692,6305,1
156577,25,7692,206577,1
1800,8,7693,6306,1
1801,9,7693,6307,1
156578,25,7693,206578,1
1804,8,7695,6310,1
156580,25,7695,206580,1
1805,8,7696,6311,1
1806,9,7696,6312,1
156581,25,7696,206581,1
1807,8,7697,6313,1
1808,9,7697,6314,1
156582,25,7697,206582,1
1809,8,7698,6315,1
1810,9,7698,6316,1
156583,25,7698,206583,1
1811,8,7699,6317,1
1812,9,7699,6318,1
156584,25,7699,206584,1
1813,8,7700,6319,1
1814,9,7700,6320,1
156585,25,7700,206585,1
1815,8,7701,6321,1
1816,9,7701,6322,1
156586,25,7701,206586,1
1821,8,7704,6327,1
1822,9,7704,6328,1
8502,8,7704,6329,1
8503,9,7704,6330,1
170117,25,7704,220117,1
170118,25,7704,220118,1
1823,8,7705,6331,1
1824,9,7705,6332,1
156590,25,7705,206590,1
1825,8,7706,6333,1
1826,9,7706,6334,1
156591,25,7706,206591,1
1827,8,7707,6335,1
1828,9,7707,6336,1
156592,25,7707,206592,1
1829,8,7708,6337,1
1830,9,7708,6338,1
156593,25,7708,206593,1
1831,8,7709,6339,1
1832,9,7709,6340,1
156594,25,7709,206594,1
1833,8,7710,1880,1
156595,25,7710,206595,1
1836,8,7712,1883,1
1837,9,7712,1884,1
156597,25,7712,206597,1
1838,8,7713,1885,1
1839,9,7713,1886,1
156598,25,7713,206598,1
1840,8,7714,1887,1
1841,9,7714,1888,1
156599,25,7714,206599,1
1842,8,7715,1889,1
1843,9,7715,1890,1
156600,25,7715,206600,1
1844,8,7716,1891,1
1845,9,7716,1892,1
156601,25,7716,206601,1
1846,8,7717,1893,1
1847,9,7717,1894,1
156602,25,7717,206602,1
1848,8,7718,1895,1
1849,9,7718,1896,1
156603,25,7718,206603,1
156605,25,7720,206605,1
1851,8,7721,1898,1
1852,9,7721,1899,1
156606,25,7721,206606,1
1855,8,7723,1902,1
156608,25,7723,206608,1
1856,8,7724,1903,1
1857,9,7724,1904,1
156609,25,7724,206609,1
1858,8,7725,1905,1
1859,9,7725,1906,1
156610,25,7725,206610,1
1860,8,7726,1907,1
1861,9,7726,1908,1
156611,25,7726,206611,1
1862,8,7727,1910,1
1863,9,7727,1909,1
156612,25,7727,206612,1
156613,25,7728,206613,1
1864,8,7729,1911,1
1865,9,7729,1912,1
156614,25,7729,206614,1
1868,8,7731,1915,1
156616,25,7731,206616,1
1869,8,7732,1917,1
3935,8,7732,1916,1
156617,25,7732,206617,1
1870,8,7733,1918,1
156618,25,7733,206618,1
1871,8,7734,1919,1
1872,9,7734,1920,1
156619,25,7734,206619,1
1873,8,7735,1921,1
1874,9,7735,1922,1
156620,25,7735,206620,1
1875,8,7736,1923,1
1876,9,7736,1924,1
156621,25,7736,206621,1
1877,8,7737,1925,1
156622,25,7737,206622,1
1878,8,7738,1926,1
1879,9,7738,1927,1
156623,25,7738,206623,1
1880,8,7739,1928,1
156624,25,7739,206624,1
1881,8,7740,1929,1
156625,25,7740,206625,1
156626,25,7741,206626,1
1882,8,7742,1930,1
1883,9,7742,1931,1
156627,25,7742,206627,1
1884,8,7743,1932,1
1885,9,7743,1933,1
156628,25,7743,206628,1
1886,8,7744,1934,1
1887,9,7744,1935,1
156629,25,7744,206629,1
1888,8,7745,1936,1
1889,9,7745,1937,1
156630,25,7745,206630,1
1890,8,7746,1938,1
1891,9,7746,1939,1
156631,25,7746,206631,1
1895,8,7749,1943,1
1896,9,7749,1944,1
156634,25,7749,206634,1
1899,8,7751,1947,1
1900,9,7751,1948,1
156636,25,7751,206636,1
1901,8,7752,1949,1
1902,9,7752,1950,1
156637,25,7752,206637,1
1903,8,7753,1951,1
1904,9,7753,1952,1
156638,25,7753,206638,1
156639,25,7754,206639,1
156640,25,7755,206640,1
156641,25,7756,206641,1
1905,8,7757,1953,1
1906,9,7757,1954,1
156642,25,7757,206642,1
1911,8,7760,1959,1
1912,9,7760,1960,1
156645,25,7760,206645,1
1913,8,7761,1961,1
1914,9,7761,1962,1
156646,25,7761,206646,1
1915,8,7762,1791,1
1916,9,7762,1792,1
156647,25,7762,206647,1
1921,8,7765,1789,1
1922,9,7765,1790,1
156650,25,7765,206650,1
1923,8,7766,1797,1
1924,9,7766,1798,1
1925,8,7766,1799,1
156651,25,7766,206651,1
1926,8,7767,1800,1
1927,9,7767,1801,1
156652,25,7767,206652,1
1928,8,7768,1802,1
1929,9,7768,1803,1
156653,25,7768,206653,1
156654,25,7769,206654,1
1930,8,7770,1804,1
156655,25,7770,206655,1
156656,25,7771,206656,1
1931,8,7772,1805,1
1932,9,7772,1806,1
156657,25,7772,206657,1
156664,25,7774,206664,1
156665,25,7774,206665,1
156666,25,7774,206666,1
156667,25,7774,206667,1
1933,8,7775,1807,1
156668,25,7775,206668,1
1934,8,7776,1808,1
1935,9,7776,1809,1
156669,25,7776,206669,1
1936,8,7777,1810,1
1937,9,7777,1811,1
156670,25,7777,206670,1
1938,8,7778,1812,1
1939,9,7778,1813,1
156671,25,7778,206671,1
1940,8,7779,1814,1
1941,9,7779,1815,1
156672,25,7779,206672,1
1942,8,7780,1816,1
156673,25,7780,206673,1
1944,9,7782,1818,1
1945,8,7782,1819,1
156675,25,7782,206675,1
1946,8,7783,1820,1
1947,9,7783,1821,1
156676,25,7783,206676,1
1948,8,7784,1822,1
156677,25,7784,206677,1
1949,8,7785,1823,1
1950,9,7785,1824,1
156678,25,7785,206678,1
1951,8,7786,1825,1
1952,9,7786,1826,1
156679,25,7786,206679,1
1953,8,7787,1827,1
1954,9,7787,1828,1
156680,25,7787,206680,1
1955,8,7788,1829,1
1956,9,7788,1830,1
156681,25,7788,206681,1
1957,8,7789,1831,1
1958,9,7789,1832,1
156682,25,7789,206682,1
1959,8,7790,1833,1
1960,9,7790,1834,1
156683,25,7790,206683,1
1961,8,7791,1835,1
1962,9,7791,1836,1
156684,25,7791,206684,1
1963,8,7792,1837,1
1964,9,7792,1838,1
156685,25,7792,206685,1
1965,8,7793,1839,1
1966,9,7793,1840,1
156686,25,7793,206686,1
1967,8,7794,1841,1
1968,9,7794,1842,1
156687,25,7794,206687,1
1969,8,7795,1843,1
1970,9,7795,1844,1
156688,25,7795,206688,1
1971,8,7796,1845,1
1972,9,7796,1846,1
156689,25,7796,206689,1
1973,8,7797,1847,1
1974,9,7797,1848,1
156690,25,7797,206690,1
1975,8,7798,1849,1
1976,9,7798,1850,1
156691,25,7798,206691,1
1979,8,7800,1853,1
1980,9,7800,1854,1
156693,25,7800,206693,1
1981,8,7801,1855,1
1982,9,7801,1856,1
156694,25,7801,206694,1
1983,8,7802,1857,1
1984,9,7802,1858,1
156695,25,7802,206695,1
1985,8,7803,1859,1
1986,9,7803,1860,1
156696,25,7803,206696,1
1987,8,7804,1861,1
1988,9,7804,1862,1
156697,25,7804,206697,1
1993,8,7807,1867,1
1994,9,7807,1868,1
156700,25,7807,206700,1
1995,8,7808,1869,1
1996,9,7808,1870,1
156701,25,7808,206701,1
1997,8,7809,1871,1
1998,9,7809,1872,1
156702,25,7809,206702,1
1999,8,7810,1873,1
2000,9,7810,1874,1
156703,25,7810,206703,1
2001,8,7811,1875,1
156704,25,7811,206704,1
2002,8,7812,1876,1
2003,9,7812,1877,1
156705,25,7812,206705,1
2004,8,7813,1878,1
2005,9,7813,1879,1
156706,25,7813,206706,1
2006,8,7814,6717,1
2007,9,7814,6718,1
156707,25,7814,206707,1
2008,8,7815,3333,1
2009,9,7815,3334,1
156708,25,7815,206708,1
2011,8,7817,3336,1
2012,9,7817,3337,1
156710,25,7817,206710,1
2013,8,7818,3338,1
2014,9,7818,3339,1
156711,25,7818,206711,1
2015,8,7819,3340,1
2016,9,7819,3341,1
2017,8,7819,3342,1
2018,8,7819,3343,1
156712,25,7819,206712,1
2019,8,7820,2003,1
2021,8,7820,2004,1
4062,9,7820,2005,1
160280,25,7820,210280,1
160281,25,7820,210281,1
160282,25,7820,210282,1
160283,25,7820,210283,1
160284,25,7820,210284,1
2022,8,7821,3344,1
2023,9,7821,3345,1
2024,8,7821,3346,1
2025,8,7821,3347,1
156714,25,7821,206714,1
2026,8,7822,3348,1
2027,9,7822,3349,1
156715,25,7822,206715,1
156720,25,7825,206720,1
2028,8,7826,3351,1
2029,9,7826,3352,1
4410,10,7826,3350,1
156738,25,7826,206738,1
170925,25,7826,220925,1
2030,8,7827,3353,1
2031,9,7827,3354,1
156739,25,7827,206739,1
2032,8,7828,5854,1
2033,9,7828,5855,1
4411,10,7828,5856,1
8966,8,7828,5857,1
8967,8,7828,5858,1
8968,8,7828,5859,1
8969,9,7828,5860,1
8970,9,7828,5861,1
156740,25,7828,206740,1
2034,8,7829,3356,1
2035,9,7829,3357,1
4412,10,7829,3355,1
156741,25,7829,206741,1
2036,8,7830,3359,1
2037,9,7830,3360,1
4413,10,7830,3358,1
156742,25,7830,206742,1
2038,8,7831,3362,1
2039,9,7831,3363,1
2040,8,7831,3364,1
3730,8,7831,3361,1
156743,25,7831,206743,1
2041,8,7832,3366,1
2042,9,7832,3367,1
4414,10,7832,3365,1
156744,25,7832,206744,1
2043,8,7833,3369,1
2044,9,7833,3368,1
156745,25,7833,206745,1
2045,8,7834,3371,1
2046,9,7834,3370,1
4415,10,7834,3372,1
4416,9,7834,3373,1
156746,25,7834,206746,1
2047,8,7835,3374,1
2048,9,7835,3377,1
2049,9,7835,3378,1
2050,8,7835,3379,1
4417,10,7835,3375,1
4544,10,7835,3376,1
156747,25,7835,206747,1
156748,25,7835,206748,1
2051,8,7836,3381,1
2052,9,7836,3382,1
4418,10,7836,3380,1
156749,25,7836,206749,1
156750,25,7836,206750,1
2053,8,7837,3384,1
2054,9,7837,3385,1
4419,10,7837,3383,1
156751,25,7837,206751,1
156752,25,7837,206752,1
2055,8,7838,3386,1
2056,9,7838,3387,1
156753,25,7838,206753,1
156754,25,7838,206754,1
2057,8,7839,3389,1
2058,9,7839,3390,1
4420,10,7839,3388,1
156755,25,7839,206755,1
2059,8,7840,3391,1
2060,9,7840,3392,1
156756,25,7840,206756,1
2061,8,7841,3393,1
2062,9,7841,3394,1
156757,25,7841,206757,1
156758,25,7841,206758,1
2063,8,7842,3395,1
2064,9,7842,3396,1
2065,11,7842,3397,1
156759,25,7842,206759,1
156760,25,7842,206760,1
2066,8,7843,3398,1
2067,9,7843,3399,1
2068,10,7843,3400,1
156761,25,7843,206761,1
2069,8,7844,3401,1
2070,9,7844,3402,1
2071,10,7844,3403,1
2072,8,7844,3404,1
156762,25,7844,206762,1
2073,8,7845,3405,1
2074,9,7845,3406,1
2075,10,7845,3407,1
2076,8,7845,3408,1
156763,25,7845,206763,1
2077,8,7846,3409,1
2078,9,7846,3410,1
2079,10,7846,3411,1
156764,25,7846,206764,1
2080,8,7847,3412,1
2081,9,7847,3413,1
2082,10,7847,3414,1
2083,8,7847,3415,1
156765,25,7847,206765,1
2084,8,7848,3416,1
2085,9,7848,3417,1
2086,10,7848,3418,1
156766,25,7848,206766,1
2087,8,7849,3419,1
2088,9,7849,3420,1
2089,10,7849,3421,1
156767,25,7849,206767,1
2090,8,7850,3422,1
2091,9,7850,3423,1
2092,10,7850,3424,1
2093,8,7850,3425,1
156768,25,7850,206768,1
2094,8,7851,3426,1
2095,9,7851,3427,1
2096,10,7851,3428,1
156769,25,7851,206769,1
2097,8,7852,3429,1
2098,9,7852,3430,1
2099,10,7852,3431,1
2100,8,7852,3432,1
156770,25,7852,206770,1
2101,8,7853,6714,1
2102,9,7853,6715,1
2103,10,7853,6716,1
156771,25,7853,206771,1
2104,8,7854,6624,1
2105,10,7854,6625,1
2106,8,7854,6626,1
2108,9,7854,6627,1
156772,25,7854,206772,1
2109,8,7855,6628,1
2110,9,7855,6629,1
2111,10,7855,6630,1
2112,8,7855,6631,1
2113,8,7855,6632,1
156773,25,7855,206773,1
2114,8,7856,6633,1
2115,9,7856,6634,1
2116,10,7856,6635,1
156774,25,7856,206774,1
2117,8,7857,6636,1
2118,9,7857,6637,1
2119,10,7857,6638,1
156775,25,7857,206775,1
2120,8,7858,6639,1
2121,9,7858,6640,1
2122,10,7858,6641,1
156776,25,7858,206776,1
2123,8,7859,6642,1
2124,9,7859,6643,1
2125,10,7859,6644,1
156777,25,7859,206777,1
2126,8,7860,6645,1
2127,9,7860,6646,1
2128,10,7860,6647,1
156778,25,7860,206778,1
2129,8,7861,6648,1
2130,9,7861,6649,1
2131,10,7861,6650,1
2132,8,7861,6651,1
156779,25,7861,206779,1
2133,8,7862,6652,1
2134,10,7862,6653,1
156780,25,7862,206780,1
2135,8,7863,6654,1
2136,9,7863,6655,1
2137,10,7863,6656,1
156781,25,7863,206781,1
2138,8,7864,6657,1
2139,9,7864,6658,1
2140,10,7864,6659,1
156782,25,7864,206782,1
2141,8,7865,6660,1
2142,9,7865,6661,1
2143,10,7865,6662,1
156783,25,7865,206783,1
2144,8,7866,6663,1
2145,9,7866,6664,1
2146,10,7866,6665,1
156784,25,7866,206784,1
2147,8,7867,6666,1
2148,9,7867,6667,1
2149,10,7867,6668,1
156785,25,7867,206785,1
2150,8,7868,6669,1
2151,9,7868,6670,1
2152,10,7868,6671,1
156786,25,7868,206786,1
2153,8,7869,6672,1
2154,9,7869,6673,1
2155,10,7869,6674,1
156787,25,7869,206787,1
2156,8,7870,6675,1
2157,9,7870,6676,1
2158,10,7870,6677,1
156788,25,7870,206788,1
2159,8,7871,6678,1
2160,9,7871,6679,1
2161,10,7871,6680,1
156789,25,7871,206789,1
2162,8,7872,6681,1
2163,9,7872,6682,1
2164,10,7872,6683,1
156790,25,7872,206790,1
2165,8,7873,6684,1
2166,10,7873,6685,1
156791,25,7873,206791,1
2167,8,7874,6686,1
2168,9,7874,6687,1
2169,10,7874,6688,1
156792,25,7874,206792,1
2170,8,7875,6689,1
2171,9,7875,6690,1
2172,10,7875,6691,1
156793,25,7875,206793,1
2173,8,7876,6692,1
2174,9,7876,6693,1
2175,10,7876,6694,1
2176,8,7876,6695,1
156794,25,7876,206794,1
2177,8,7877,6696,1
2178,9,7877,6697,1
2179,10,7877,6698,1
2180,8,7877,6699,1
156795,25,7877,206795,1
2181,8,7878,6700,1
2182,9,7878,6701,1
2183,10,7878,6702,1
156796,25,7878,206796,1
2184,8,7879,6703,1
2185,9,7879,6704,1
2186,10,7879,6705,1
156797,25,7879,206797,1
2187,8,7880,6706,1
2188,9,7880,6707,1
2189,10,7880,6708,1
156798,25,7880,206798,1
2190,8,7881,6709,1
2191,9,7881,6710,1
2192,10,7881,6711,1
156799,25,7881,206799,1
2193,8,7882,6712,1
2194,10,7882,6713,1
156800,25,7882,206800,1
2195,8,7883,6564,1
2196,9,7883,6565,1
2197,10,7883,6566,1
156801,25,7883,206801,1
2198,8,7884,6567,1
2199,9,7884,6568,1
2200,10,7884,6569,1
2201,8,7884,6570,1
156802,25,7884,206802,1
2202,8,7885,6571,1
2203,9,7885,6572,1
2204,10,7885,6573,1
156803,25,7885,206803,1
2205,10,7886,6574,1
156804,25,7886,206804,1
2206,10,7887,6575,1
156805,25,7887,206805,1
2207,8,7888,6576,1
2208,9,7888,6577,1
2209,10,7888,6578,1
156806,25,7888,206806,1
2210,8,7889,6579,1
2211,9,7889,6580,1
2212,10,7889,6581,1
156807,25,7889,206807,1
2213,10,7890,6582,1
156808,25,7890,206808,1
2214,10,7891,6583,1
156809,25,7891,206809,1
2215,8,7892,6584,1
2216,9,7892,6585,1
2217,10,7892,6586,1
156810,25,7892,206810,1
2218,8,7893,6587,1
2219,9,7893,6588,1
2220,10,7893,6589,1
156811,25,7893,206811,1
2221,8,7894,6590,1
2222,9,7894,6591,1
156812,25,7894,206812,1
2223,10,7895,6592,1
156813,25,7895,206813,1
2224,10,7896,6593,1
156814,25,7896,206814,1
2225,8,7897,6594,1
2226,9,7897,6595,1
2227,10,7897,6596,1
156815,25,7897,206815,1
2228,8,7898,6597,1
156816,25,7898,206816,1
2229,8,7899,6598,1
2230,9,7899,6599,1
156817,25,7899,206817,1
156831,25,7911,206831,1
156832,25,7911,206832,1
156833,25,7911,206833,1
2238,8,7912,6607,1
2239,9,7912,6608,1
156834,25,7912,206834,1
2240,8,7913,6609,1
156835,25,7913,206835,1
2241,8,7914,6610,1
2242,9,7914,6611,1
156836,25,7914,206836,1
2243,8,7915,6612,1
2244,9,7915,6613,1
156837,25,7915,206837,1
66763,14,7916,64442,1
156838,25,7916,206838,1
156839,25,7916,206839,1
156840,25,7916,206840,1
218676,25,7916,268676,1
218677,25,7916,268677,1
218678,25,7916,268678,1
156841,25,7917,206841,1
156842,25,7918,206842,1
156843,25,7919,206843,1
2248,8,7921,6617,1
2249,9,7921,6618,1
2250,10,7921,6619,1
156846,25,7921,206846,1
2255,8,7923,6494,1
2256,9,7923,6495,1
39683,10,7923,37402,1
39684,224,7923,37403,1
197205,25,7923,247205,1
2257,8,7924,6496,1
2258,9,7924,6497,1
2259,8,7924,6503,1
2260,8,7924,6498,1
2261,8,7924,6499,1
2262,8,7924,6500,1
2263,8,7924,6501,1
2264,8,7924,6502,1
4970,8,7924,6504,1
156849,25,7924,206849,1
2265,8,7925,6505,1
2266,9,7925,6506,1
2267,10,7925,6507,1
156850,25,7925,206850,1
2270,8,7927,6510,1
2271,9,7927,6511,1
2272,10,7927,6512,1
2273,8,7927,6513,1
156852,25,7927,206852,1
2275,10,7928,6515,1
17623,9,7928,15362,1
17624,11,7928,15363,1
17636,8,7928,15375,1
156853,25,7928,206853,1
2276,8,7929,6516,1
2277,9,7929,6517,1
156854,25,7929,206854,1
2283,8,7932,6523,1
2284,9,7932,6524,1
156857,25,7932,206857,1
2285,8,7933,6525,1
2286,9,7933,6526,1
2287,8,7933,6527,1
156858,25,7933,206858,1
2288,8,7934,6528,1
2289,9,7934,6529,1
2290,10,7934,6530,1
156859,25,7934,206859,1
2291,8,7935,6531,1
2292,9,7935,6532,1
2293,10,7935,6533,1
156860,25,7935,206860,1
2294,8,7936,6534,1
2295,9,7936,6535,1
2296,10,7936,6536,1
156861,25,7936,206861,1
2300,8,7938,6540,1
2301,9,7938,6541,1
2302,10,7938,6542,1
156863,25,7938,206863,1
2303,8,7939,6543,1
2304,9,7939,6544,1
2305,8,7939,6545,1
156864,25,7939,206864,1
2306,8,7940,6546,1
2307,9,7940,6547,1
159345,25,7940,209345,1
2312,8,7942,6550,1
2313,9,7942,6551,1
156867,25,7942,206867,1
156868,25,7942,206868,1
2318,8,7944,6555,1
2319,9,7944,6556,1
2320,10,7944,6557,1
2321,9,7944,6558,1
2322,8,7944,6559,1
2323,8,7944,6560,1
40262,8,7944,37981,1
44156,224,7944,41875,1
197766,25,7944,247766,1
2324,8,7945,6561,1
2325,9,7945,6562,1
2326,10,7945,6563,1
156871,25,7945,206871,1
156883,25,7946,206883,1
156884,25,7946,206884,1
156885,25,7946,206885,1
156886,25,7946,206886,1
156887,25,7946,206887,1
156888,25,7946,206888,1
156889,25,7946,206889,1
156890,25,7946,206890,1
156891,25,7946,206891,1
157220,25,8083,207220,1
2370,8,8084,3437,1
2371,9,8084,3438,1
157221,25,8084,207221,1
157222,25,8085,207222,1
2372,8,8086,3441,1
2373,9,8086,3442,1
4421,10,8086,3439,1
4422,10,8086,3440,1
157223,25,8086,207223,1
2374,8,8087,3443,1
2375,9,8087,3444,1
157224,25,8087,207224,1
2380,8,8090,3453,1
2381,9,8090,3454,1
2382,10,8090,3455,1
157227,25,8090,207227,1
2383,8,8091,3457,1
2384,9,8091,3458,1
2385,10,8091,3459,1
4424,8,8091,3456,1
157228,25,8091,207228,1
2386,8,8092,3460,1
2387,9,8092,3461,1
2388,10,8092,3462,1
157229,25,8092,207229,1
2389,8,8093,3464,1
2390,9,8093,3465,1
2391,10,8093,3466,1
4426,8,8093,3463,1
157230,25,8093,207230,1
2392,8,8094,3467,1
2393,9,8094,3468,1
2394,10,8094,3469,1
157231,25,8094,207231,1
2395,8,8095,3470,1
2396,9,8095,3471,1
2397,10,8095,3472,1
157232,25,8095,207232,1
2398,8,8096,3473,1
2399,9,8096,3474,1
2400,10,8096,3475,1
157233,25,8096,207233,1
2404,8,8098,3479,1
2405,9,8098,3480,1
2406,10,8098,3481,1
157235,25,8098,207235,1
2407,8,8099,3482,1
2408,9,8099,3483,1
2409,10,8099,3484,1
157236,25,8099,207236,1
2410,8,8100,3485,1
2411,9,8100,3486,1
2412,10,8100,3487,1
157237,25,8100,207237,1
2413,8,8101,3488,1
2414,9,8101,3489,1
2415,10,8101,3490,1
157238,25,8101,207238,1
2416,8,8102,6436,1
2417,9,8102,6437,1
2418,10,8102,6438,1
157239,25,8102,207239,1
2419,8,8103,6439,1
